2025-08-26 12:38:00.100 INFO  [http-nio-8080-exec-4] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:19.788 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:19] [req-11376506832342-1903] [anonymous] [AuthController.create()] Exiting method - Duration: 306 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:19.788391207, status=success, message=Operation Success, data=UserDTO(id=122, name=User_325566, email=user325566@example.com, password=$2a$10$nhkmH1yUuUmlFPObSasnGOWcXApq5O.it6fx9E.Fy5oHyDBTCR21e, phone=9000325566, image=null)},[]>
2025-08-26 12:38:19.814 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:19.814 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:19.814 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:19.817 WARN  [http-nio-8080-exec-6] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:19.817 WARN  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:19.817 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:19] [req-11376844762677-9189] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_643074, email=user643074@example.com, password=password, phone=9000643074, image=null)]
2025-08-26 12:38:19.817 WARN  [http-nio-8080-exec-6] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:19.817 WARN  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:19.817 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:19] [req-11376844762677-9189] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_643074, email=user643074@example.com, password=password, phone=9000643074, image=null)]
2025-08-26 12:38:20.006 INFO  [http-nio-8080-exec-6] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:20.016 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:19] [req-11376844762677-9189] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 198 ms, Result: UserDTO(id=123, name=User_643074, email=user643074@example.com, password=$2a$10$ST5vMl/UUopq954SW4qhDOKuyEits28t6kvdUL1hfGd.v/NsfxeFG, phone=9000643074, image=null)
2025-08-26 12:38:20.016 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:19] [req-11376844762677-9189] [anonymous] [AuthController.create()] Exiting method - Duration: 199 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:20.016925719, status=success, message=Operation Success, data=UserDTO(id=123, name=User_643074, email=user643074@example.com, password=$2a$10$ST5vMl/UUopq954SW4qhDOKuyEits28t6kvdUL1hfGd.v/NsfxeFG, phone=9000643074, image=null)},[]>
2025-08-26 12:38:20.042 INFO  [http-nio-8080-exec-8] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:20.042 INFO  [http-nio-8080-exec-8] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:20.043 INFO  [http-nio-8080-exec-8] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:20.044 WARN  [http-nio-8080-exec-8] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.044 WARN  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.045 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377072430534-5575] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_943476, email=user943476@example.com, password=password, phone=9000943476, image=null)]
2025-08-26 12:38:20.045 WARN  [http-nio-8080-exec-8] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.045 WARN  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.045 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377072430534-5575] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_943476, email=user943476@example.com, password=password, phone=9000943476, image=null)]
2025-08-26 12:38:20.202 INFO  [http-nio-8080-exec-8] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:20.212 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377072430534-5575] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 166 ms, Result: UserDTO(id=124, name=User_943476, email=user943476@example.com, password=$2a$10$MmXBQHLXoCh6KPuhJt6HleQs.vJTVtqQ6nGbOWcz9L7pZz7j74N6q, phone=9000943476, image=null)
2025-08-26 12:38:20.212 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377072430534-5575] [anonymous] [AuthController.create()] Exiting method - Duration: 167 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:20.212860454, status=success, message=Operation Success, data=UserDTO(id=124, name=User_943476, email=user943476@example.com, password=$2a$10$MmXBQHLXoCh6KPuhJt6HleQs.vJTVtqQ6nGbOWcz9L7pZz7j74N6q, phone=9000943476, image=null)},[]>
2025-08-26 12:38:20.244 INFO  [http-nio-8080-exec-7] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:20.244 INFO  [http-nio-8080-exec-7] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:20.245 INFO  [http-nio-8080-exec-7] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:20.248 WARN  [http-nio-8080-exec-7] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.248 WARN  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.248 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377275984579-3556] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_525770, email=user525770@example.com, password=password, phone=9000525770, image=null)]
2025-08-26 12:38:20.248 WARN  [http-nio-8080-exec-7] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.249 WARN  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.249 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377275984579-3556] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_525770, email=user525770@example.com, password=password, phone=9000525770, image=null)]
2025-08-26 12:38:20.468 INFO  [http-nio-8080-exec-7] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:20.479 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377275984579-3556] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 230 ms, Result: UserDTO(id=125, name=User_525770, email=user525770@example.com, password=$2a$10$JI8Mz9r.F8nWDQkM8qP09uP4MB4c8OyHwhvjwYZMl5w94HgQswlD6, phone=9000525770, image=null)
2025-08-26 12:38:20.480 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377275984579-3556] [anonymous] [AuthController.create()] Exiting method - Duration: 232 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:20.480100957, status=success, message=Operation Success, data=UserDTO(id=125, name=User_525770, email=user525770@example.com, password=$2a$10$JI8Mz9r.F8nWDQkM8qP09uP4MB4c8OyHwhvjwYZMl5w94HgQswlD6, phone=9000525770, image=null)},[]>
2025-08-26 12:38:20.507 INFO  [http-nio-8080-exec-9] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:20.508 INFO  [http-nio-8080-exec-9] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:20.508 INFO  [http-nio-8080-exec-9] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:20.510 WARN  [http-nio-8080-exec-9] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.511 WARN  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.511 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377538704728-2097] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_611304, email=user611304@example.com, password=password, phone=9000611304, image=null)]
2025-08-26 12:38:20.511 WARN  [http-nio-8080-exec-9] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.511 WARN  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.511 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377538704728-2097] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_611304, email=user611304@example.com, password=password, phone=9000611304, image=null)]
2025-08-26 12:38:20.676 INFO  [http-nio-8080-exec-9] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:20.686 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377538704728-2097] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 175 ms, Result: UserDTO(id=126, name=User_611304, email=user611304@example.com, password=$2a$10$.SkKVFY.H1OcSU.K1jQi3.OhGIBMDI1KIF/5ObcVztl5J/97QIfcS, phone=9000611304, image=null)
2025-08-26 12:38:20.687 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377538704728-2097] [anonymous] [AuthController.create()] Exiting method - Duration: 176 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:20.687050666, status=success, message=Operation Success, data=UserDTO(id=126, name=User_611304, email=user611304@example.com, password=$2a$10$.SkKVFY.H1OcSU.K1jQi3.OhGIBMDI1KIF/5ObcVztl5J/97QIfcS, phone=9000611304, image=null)},[]>
2025-08-26 12:38:20.720 INFO  [http-nio-8080-exec-10] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:20.720 INFO  [http-nio-8080-exec-10] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:20.721 INFO  [http-nio-8080-exec-10] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:20.723 WARN  [http-nio-8080-exec-10] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.725 WARN  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.725 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377751724403-783] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_700155, email=user700155@example.com, password=password, phone=9000700155, image=null)]
2025-08-26 12:38:20.725 WARN  [http-nio-8080-exec-10] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.725 WARN  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.726 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377751724403-783] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_700155, email=user700155@example.com, password=password, phone=9000700155, image=null)]
2025-08-26 12:38:20.918 INFO  [http-nio-8080-exec-10] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:20.928 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377751724403-783] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 202 ms, Result: UserDTO(id=127, name=User_700155, email=user700155@example.com, password=$2a$10$1PfE4i3FnhcYGHPcGw5yYOFQ4AJSnS4o6.I3gGc/HEncuXlcICYaG, phone=9000700155, image=null)
2025-08-26 12:38:20.928 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377751724403-783] [anonymous] [AuthController.create()] Exiting method - Duration: 203 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:20.928817881, status=success, message=Operation Success, data=UserDTO(id=127, name=User_700155, email=user700155@example.com, password=$2a$10$1PfE4i3FnhcYGHPcGw5yYOFQ4AJSnS4o6.I3gGc/HEncuXlcICYaG, phone=9000700155, image=null)},[]>
2025-08-26 12:38:20.951 INFO  [http-nio-8080-exec-1] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:20.951 INFO  [http-nio-8080-exec-1] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:20.952 INFO  [http-nio-8080-exec-1] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:20.954 WARN  [http-nio-8080-exec-1] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.954 WARN  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.954 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377981952069-4022] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_800657, email=user800657@example.com, password=password, phone=9000800657, image=null)]
2025-08-26 12:38:20.954 WARN  [http-nio-8080-exec-1] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:20.955 WARN  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:20.955 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377981952069-4022] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_800657, email=user800657@example.com, password=password, phone=9000800657, image=null)]
2025-08-26 12:38:21.181 INFO  [http-nio-8080-exec-1] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:21.188 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377981952069-4022] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 233 ms, Result: UserDTO(id=128, name=User_800657, email=user800657@example.com, password=$2a$10$CLM94N7BLj5zd5txC19O4.vXiQ278zOLdUQ.xKKzRDCBKL29OCGA6, phone=9000800657, image=null)
2025-08-26 12:38:21.189 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:20] [req-11377981952069-4022] [anonymous] [AuthController.create()] Exiting method - Duration: 235 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:21.189125348, status=success, message=Operation Success, data=UserDTO(id=128, name=User_800657, email=user800657@example.com, password=$2a$10$CLM94N7BLj5zd5txC19O4.vXiQ278zOLdUQ.xKKzRDCBKL29OCGA6, phone=9000800657, image=null)},[]>
2025-08-26 12:38:21.217 INFO  [http-nio-8080-exec-2] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:21.218 INFO  [http-nio-8080-exec-2] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:21.218 INFO  [http-nio-8080-exec-2] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:21.220 WARN  [http-nio-8080-exec-2] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.221 WARN  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.221 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378248587884-6950] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_768776, email=user768776@example.com, password=password, phone=9000768776, image=null)]
2025-08-26 12:38:21.221 WARN  [http-nio-8080-exec-2] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.221 WARN  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.221 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378248587884-6950] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_768776, email=user768776@example.com, password=password, phone=9000768776, image=null)]
2025-08-26 12:38:21.411 INFO  [http-nio-8080-exec-2] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:21.422 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378248587884-6950] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 201 ms, Result: UserDTO(id=129, name=User_768776, email=user768776@example.com, password=$2a$10$ngCF4in/PpV03QAmXShP5u2wYli8JbKG.cjx4mQeYKYHPs3GiDQMC, phone=9000768776, image=null)
2025-08-26 12:38:21.422 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378248587884-6950] [anonymous] [AuthController.create()] Exiting method - Duration: 201 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:21.422833764, status=success, message=Operation Success, data=UserDTO(id=129, name=User_768776, email=user768776@example.com, password=$2a$10$ngCF4in/PpV03QAmXShP5u2wYli8JbKG.cjx4mQeYKYHPs3GiDQMC, phone=9000768776, image=null)},[]>
2025-08-26 12:38:21.450 INFO  [http-nio-8080-exec-3] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:21.451 INFO  [http-nio-8080-exec-3] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:21.451 INFO  [http-nio-8080-exec-3] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:21.453 WARN  [http-nio-8080-exec-3] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.453 WARN  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.453 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378480894209-9518] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_603752, email=user603752@example.com, password=password, phone=9000603752, image=null)]
2025-08-26 12:38:21.454 WARN  [http-nio-8080-exec-3] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.454 WARN  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.454 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378480894209-9518] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_603752, email=user603752@example.com, password=password, phone=9000603752, image=null)]
2025-08-26 12:38:21.634 INFO  [http-nio-8080-exec-3] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:21.654 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378480894209-9518] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 200 ms, Result: UserDTO(id=130, name=User_603752, email=user603752@example.com, password=$2a$10$LvoPCaX/NlzYaVCHH1hBoOfX0ww.7MJ8Y7EcCMQFc4LTim2BqBILu, phone=9000603752, image=null)
2025-08-26 12:38:21.655 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378480894209-9518] [anonymous] [AuthController.create()] Exiting method - Duration: 201 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:21.655093247, status=success, message=Operation Success, data=UserDTO(id=130, name=User_603752, email=user603752@example.com, password=$2a$10$LvoPCaX/NlzYaVCHH1hBoOfX0ww.7MJ8Y7EcCMQFc4LTim2BqBILu, phone=9000603752, image=null)},[]>
2025-08-26 12:38:21.678 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:21.678 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:21.679 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:21.680 WARN  [http-nio-8080-exec-4] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.681 WARN  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.681 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378708540612-3105] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_211131, email=user211131@example.com, password=password, phone=9000211131, image=null)]
2025-08-26 12:38:21.681 WARN  [http-nio-8080-exec-4] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.681 WARN  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.681 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378708540612-3105] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_211131, email=user211131@example.com, password=password, phone=9000211131, image=null)]
2025-08-26 12:38:21.900 INFO  [http-nio-8080-exec-4] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:21.914 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378708540612-3105] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 233 ms, Result: UserDTO(id=131, name=User_211131, email=user211131@example.com, password=$2a$10$FJbyflt9KX2IrfuuyT0wpO/xXxrsssM1eQ8b2P4ov3M2YLGp1qtKe, phone=9000211131, image=null)
2025-08-26 12:38:21.915 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378708540612-3105] [anonymous] [AuthController.create()] Exiting method - Duration: 234 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:21.915065027, status=success, message=Operation Success, data=UserDTO(id=131, name=User_211131, email=user211131@example.com, password=$2a$10$FJbyflt9KX2IrfuuyT0wpO/xXxrsssM1eQ8b2P4ov3M2YLGp1qtKe, phone=9000211131, image=null)},[]>
2025-08-26 12:38:21.945 INFO  [http-nio-8080-exec-5] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:21.945 INFO  [http-nio-8080-exec-5] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:21.946 INFO  [http-nio-8080-exec-5] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:21.948 WARN  [http-nio-8080-exec-5] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.949 WARN  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.949 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378976518118-7998] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_769983, email=user769983@example.com, password=password, phone=9000769983, image=null)]
2025-08-26 12:38:21.949 WARN  [http-nio-8080-exec-5] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:21.950 WARN  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:21.950 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378976518118-7998] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_769983, email=user769983@example.com, password=password, phone=9000769983, image=null)]
2025-08-26 12:38:22.166 INFO  [http-nio-8080-exec-5] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:22.185 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378976518118-7998] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 235 ms, Result: UserDTO(id=132, name=User_769983, email=user769983@example.com, password=$2a$10$TqEoI6bjP.GxijY7oEfwVefcL7lzh9NYP5VABEv6UtT96uO5Y97j6, phone=9000769983, image=null)
2025-08-26 12:38:22.185 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:21] [req-11378976518118-7998] [anonymous] [AuthController.create()] Exiting method - Duration: 236 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:22.185842129, status=success, message=Operation Success, data=UserDTO(id=132, name=User_769983, email=user769983@example.com, password=$2a$10$TqEoI6bjP.GxijY7oEfwVefcL7lzh9NYP5VABEv6UtT96uO5Y97j6, phone=9000769983, image=null)},[]>
2025-08-26 12:38:22.214 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:22.214 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:22.215 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:22.216 WARN  [http-nio-8080-exec-6] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:22.216 WARN  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
